timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1712225698081,15649,HTTP Request,200,OK,Thread Group(10000 ) 1-283,text,true,,4959,303,989,989,http://localhost/orangehrm-5.6/web/index.php/auth/login,912,0,47
1712225698081,915,HTTP Request-0,302,Found,Thread Group(10000 ) 1-283,text,true,,933,154,989,989,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,912,0,47
1712225698996,14734,HTTP Request-1,200,OK,Thread Group(10000 ) 1-283,text,true,,4026,149,989,989,http://localhost/orangehrm-5.6/web/index.php/auth/login,14732,0,1
1712225698048,15686,HTTP Request,200,OK,Thread Group(10000 ) 1-252,text,true,,4967,303,988,988,http://localhost/orangehrm-5.6/web/index.php/auth/login,960,0,80
1712225698048,962,HTTP Request-0,302,Found,Thread Group(10000 ) 1-252,text,true,,933,154,988,988,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,960,0,80
1712225699011,14723,HTTP Request-1,200,OK,Thread Group(10000 ) 1-252,text,true,,4034,149,988,988,http://localhost/orangehrm-5.6/web/index.php/auth/login,14720,0,1
1712225698017,15864,HTTP Request,200,OK,Thread Group(10000 ) 1-179,text,true,,4976,303,987,987,http://localhost/orangehrm-5.6/web/index.php/auth/login,1005,0,112
1712225698017,1007,HTTP Request-0,302,Found,Thread Group(10000 ) 1-179,text,true,,933,154,987,987,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,1005,0,112
1712225699024,14857,HTTP Request-1,200,OK,Thread Group(10000 ) 1-179,text,true,,4043,149,987,987,http://localhost/orangehrm-5.6/web/index.php/auth/login,14855,0,1
1712225698014,16114,HTTP Request,200,OK,Thread Group(10000 ) 1-209,text,true,,4958,303,986,986,http://localhost/orangehrm-5.6/web/index.php/auth/login,1188,0,114
1712225698014,1190,HTTP Request-0,302,Found,Thread Group(10000 ) 1-209,text,true,,933,154,986,986,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,1188,0,114
1712225699204,14924,HTTP Request-1,200,OK,Thread Group(10000 ) 1-209,text,true,,4025,149,986,986,http://localhost/orangehrm-5.6/web/index.php/auth/login,14905,0,2
1712225698016,16156,HTTP Request,200,OK,Thread Group(10000 ) 1-115,text,true,,4978,303,985,985,http://localhost/orangehrm-5.6/web/index.php/auth/login,1102,0,112
1712225698016,1104,HTTP Request-0,302,Found,Thread Group(10000 ) 1-115,text,true,,933,154,985,985,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,1102,0,112
1712225699120,15052,HTTP Request-1,200,OK,Thread Group(10000 ) 1-115,text,true,,4045,149,985,985,http://localhost/orangehrm-5.6/web/index.php/auth/login,15049,0,2
1712225698016,16201,HTTP Request,200,OK,Thread Group(10000 ) 1-154,text,true,,4980,303,984,984,http://localhost/orangehrm-5.6/web/index.php/auth/login,1311,0,112
1712225698016,1329,HTTP Request-0,302,Found,Thread Group(10000 ) 1-154,text,true,,933,154,984,984,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,1311,0,112
1712225699346,14871,HTTP Request-1,200,OK,Thread Group(10000 ) 1-154,text,true,,4047,149,984,984,http://localhost/orangehrm-5.6/web/index.php/auth/login,14869,0,1
1712225698018,16413,HTTP Request,200,OK,Thread Group(10000 ) 1-108,text,true,,4987,303,983,983,http://localhost/orangehrm-5.6/web/index.php/auth/login,1349,0,109
1712225698018,1351,HTTP Request-0,302,Found,Thread Group(10000 ) 1-108,text,true,,933,154,983,983,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,1349,0,109
1712225699370,15061,HTTP Request-1,200,OK,Thread Group(10000 ) 1-108,text,true,,4054,149,983,983,http://localhost/orangehrm-5.6/web/index.php/auth/login,15059,0,1
1712225698014,16428,HTTP Request,200,OK,Thread Group(10000 ) 1-184,text,true,,4982,303,982,982,http://localhost/orangehrm-5.6/web/index.php/auth/login,1314,0,113
1712225698014,1337,HTTP Request-0,302,Found,Thread Group(10000 ) 1-184,text,true,,933,154,982,982,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,1314,0,113
1712225699351,15091,HTTP Request-1,200,OK,Thread Group(10000 ) 1-184,text,true,,4049,149,982,982,http://localhost/orangehrm-5.6/web/index.php/auth/login,15088,0,1
1712225698017,16500,HTTP Request,200,OK,Thread Group(10000 ) 1-155,text,true,,4976,303,981,981,http://localhost/orangehrm-5.6/web/index.php/auth/login,1358,0,111
1712225698017,1360,HTTP Request-0,302,Found,Thread Group(10000 ) 1-155,text,true,,933,154,981,981,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,1358,0,111
1712225699377,15140,HTTP Request-1,200,OK,Thread Group(10000 ) 1-155,text,true,,4043,149,981,981,http://localhost/orangehrm-5.6/web/index.php/auth/login,15138,0,2
1712225698022,16508,HTTP Request,200,OK,Thread Group(10000 ) 1-225,text,true,,4974,303,980,980,http://localhost/orangehrm-5.6/web/index.php/auth/login,1360,0,105
1712225698022,1362,HTTP Request-0,302,Found,Thread Group(10000 ) 1-225,text,true,,933,154,980,980,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,1360,0,105
1712225699384,15146,HTTP Request-1,200,OK,Thread Group(10000 ) 1-225,text,true,,4041,149,980,980,http://localhost/orangehrm-5.6/web/index.php/auth/login,15144,0,1
1712225698085,16449,HTTP Request,200,OK,Thread Group(10000 ) 1-289,text,true,,4969,303,979,979,http://localhost/orangehrm-5.6/web/index.php/auth/login,1242,0,43
1712225698085,1264,HTTP Request-0,302,Found,Thread Group(10000 ) 1-289,text,true,,933,154,979,979,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,1242,0,43
1712225699349,15185,HTTP Request-1,200,OK,Thread Group(10000 ) 1-289,text,true,,4036,149,979,979,http://localhost/orangehrm-5.6/web/index.php/auth/login,15183,0,2
1712225698013,16615,HTTP Request,200,OK,Thread Group(10000 ) 1-17,text,true,,4981,303,978,978,http://localhost/orangehrm-5.6/web/index.php/auth/login,1366,0,115
1712225698013,1368,HTTP Request-0,302,Found,Thread Group(10000 ) 1-17,text,true,,933,154,978,978,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,1366,0,115
1712225699382,15246,HTTP Request-1,200,OK,Thread Group(10000 ) 1-17,text,true,,4048,149,978,978,http://localhost/orangehrm-5.6/web/index.php/auth/login,15244,0,1
1712225698015,16743,HTTP Request,200,OK,Thread Group(10000 ) 1-2,text,true,,4961,303,977,977,http://localhost/orangehrm-5.6/web/index.php/auth/login,1404,0,112
1712225698015,1406,HTTP Request-0,302,Found,Thread Group(10000 ) 1-2,text,true,,933,154,977,977,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,1404,0,112
1712225699421,15337,HTTP Request-1,200,OK,Thread Group(10000 ) 1-2,text,true,,4028,149,977,977,http://localhost/orangehrm-5.6/web/index.php/auth/login,15335,0,1
1712225698014,16754,HTTP Request,200,OK,Thread Group(10000 ) 1-81,text,true,,4959,303,976,976,http://localhost/orangehrm-5.6/web/index.php/auth/login,1416,0,114
1712225698014,1419,HTTP Request-0,302,Found,Thread Group(10000 ) 1-81,text,true,,933,154,976,976,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,1416,0,114
1712225699433,15335,HTTP Request-1,200,OK,Thread Group(10000 ) 1-81,text,true,,4026,149,976,976,http://localhost/orangehrm-5.6/web/index.php/auth/login,15333,0,2
1712225698012,16869,HTTP Request,200,OK,Thread Group(10000 ) 1-123,text,true,,4961,303,975,975,http://localhost/orangehrm-5.6/web/index.php/auth/login,1417,0,115
1712225698012,1419,HTTP Request-0,302,Found,Thread Group(10000 ) 1-123,text,true,,933,154,975,975,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,1417,0,115
1712225699431,15450,HTTP Request-1,200,OK,Thread Group(10000 ) 1-123,text,true,,4028,149,975,975,http://localhost/orangehrm-5.6/web/index.php/auth/login,15447,0,2
1712225698015,16877,HTTP Request,200,OK,Thread Group(10000 ) 1-165,text,true,,4986,303,974,974,http://localhost/orangehrm-5.6/web/index.php/auth/login,1421,0,113
1712225698015,1423,HTTP Request-0,302,Found,Thread Group(10000 ) 1-165,text,true,,933,154,974,974,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,1421,0,113
1712225699438,15454,HTTP Request-1,200,OK,Thread Group(10000 ) 1-165,text,true,,4053,149,974,974,http://localhost/orangehrm-5.6/web/index.php/auth/login,15452,0,2
1712225698017,16932,HTTP Request,200,OK,Thread Group(10000 ) 1-133,text,true,,4976,303,973,973,http://localhost/orangehrm-5.6/web/index.php/auth/login,1274,0,111
1712225698017,1388,HTTP Request-0,302,Found,Thread Group(10000 ) 1-133,text,true,,933,154,973,973,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,1274,0,111
1712225699405,15544,HTTP Request-1,200,OK,Thread Group(10000 ) 1-133,text,true,,4043,149,973,973,http://localhost/orangehrm-5.6/web/index.php/auth/login,15542,0,1
1712225698015,17041,HTTP Request,200,OK,Thread Group(10000 ) 1-202,text,true,,4984,303,972,972,http://localhost/orangehrm-5.6/web/index.php/auth/login,1427,0,113
1712225698015,1431,HTTP Request-0,302,Found,Thread Group(10000 ) 1-202,text,true,,933,154,972,972,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,1427,0,113
1712225699446,15610,HTTP Request-1,200,OK,Thread Group(10000 ) 1-202,text,true,,4051,149,972,972,http://localhost/orangehrm-5.6/web/index.php/auth/login,15608,0,2
1712225698021,17170,HTTP Request,200,OK,Thread Group(10000 ) 1-223,text,true,,4961,303,971,971,http://localhost/orangehrm-5.6/web/index.php/auth/login,1438,0,106
1712225698021,1440,HTTP Request-0,302,Found,Thread Group(10000 ) 1-223,text,true,,933,154,971,971,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,1438,0,106
1712225699462,15729,HTTP Request-1,200,OK,Thread Group(10000 ) 1-223,text,true,,4028,149,971,971,http://localhost/orangehrm-5.6/web/index.php/auth/login,15727,0,1
1712225698014,17190,HTTP Request,200,OK,Thread Group(10000 ) 1-3,text,true,,4962,303,970,970,http://localhost/orangehrm-5.6/web/index.php/auth/login,1441,0,114
1712225698014,1444,HTTP Request-0,302,Found,Thread Group(10000 ) 1-3,text,true,,933,154,970,970,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,1441,0,114
1712225699458,15746,HTTP Request-1,200,OK,Thread Group(10000 ) 1-3,text,true,,4029,149,970,970,http://localhost/orangehrm-5.6/web/index.php/auth/login,15744,0,2
1712225698034,18486,HTTP Request,200,OK,Thread Group(10000 ) 1-236,text,true,,4976,303,969,969,http://localhost/orangehrm-5.6/web/index.php/auth/login,1455,0,94
1712225698042,18478,HTTP Request,200,OK,Thread Group(10000 ) 1-244,text,true,,4960,303,969,969,http://localhost/orangehrm-5.6/web/index.php/auth/login,1451,0,86
1712225698034,1458,HTTP Request-0,302,Found,Thread Group(10000 ) 1-236,text,true,,933,154,969,969,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,1455,0,94
1712225698042,1453,HTTP Request-0,302,Found,Thread Group(10000 ) 1-244,text,true,,933,154,969,969,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,1451,0,86
1712225699495,17025,HTTP Request-1,200,OK,Thread Group(10000 ) 1-244,text,true,,4027,149,969,969,http://localhost/orangehrm-5.6/web/index.php/auth/login,17018,0,2
1712225699492,17028,HTTP Request-1,200,OK,Thread Group(10000 ) 1-236,text,true,,4043,149,969,969,http://localhost/orangehrm-5.6/web/index.php/auth/login,17021,0,2
1712225698023,18592,HTTP Request,200,OK,Thread Group(10000 ) 1-227,text,true,,4980,303,967,967,http://localhost/orangehrm-5.6/web/index.php/auth/login,1546,0,105
1712225698023,1548,HTTP Request-0,302,Found,Thread Group(10000 ) 1-227,text,true,,933,154,967,967,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,1546,0,105
1712225699571,17044,HTTP Request-1,200,OK,Thread Group(10000 ) 1-227,text,true,,4047,149,967,967,http://localhost/orangehrm-5.6/web/index.php/auth/login,17041,0,2
1712225698038,18590,HTTP Request,200,OK,Thread Group(10000 ) 1-240,text,true,,4983,303,966,966,http://localhost/orangehrm-5.6/web/index.php/auth/login,1542,0,90
1712225698038,1544,HTTP Request-0,302,Found,Thread Group(10000 ) 1-240,text,true,,933,154,966,966,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,1542,0,90
1712225699582,17046,HTTP Request-1,200,OK,Thread Group(10000 ) 1-240,text,true,,4050,149,966,966,http://localhost/orangehrm-5.6/web/index.php/auth/login,17043,0,2
1712225698016,18646,HTTP Request,200,OK,Thread Group(10000 ) 1-114,text,true,,4964,303,965,965,http://localhost/orangehrm-5.6/web/index.php/auth/login,1575,0,112
1712225698016,1577,HTTP Request-0,302,Found,Thread Group(10000 ) 1-114,text,true,,933,154,965,965,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,1575,0,112
1712225699593,17069,HTTP Request-1,200,OK,Thread Group(10000 ) 1-114,text,true,,4031,149,965,965,http://localhost/orangehrm-5.6/web/index.php/auth/login,17067,0,2
1712225698017,18670,HTTP Request,200,OK,Thread Group(10000 ) 1-91,text,true,,4967,303,964,964,http://localhost/orangehrm-5.6/web/index.php/auth/login,1619,0,110
1712225698017,1621,HTTP Request-0,302,Found,Thread Group(10000 ) 1-91,text,true,,933,154,964,964,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,1619,0,110
1712225699639,17048,HTTP Request-1,200,OK,Thread Group(10000 ) 1-91,text,true,,4034,149,964,964,http://localhost/orangehrm-5.6/web/index.php/auth/login,17045,0,1
1712225698017,18674,HTTP Request,200,OK,Thread Group(10000 ) 1-12,text,true,,4961,303,963,963,http://localhost/orangehrm-5.6/web/index.php/auth/login,1537,0,111
1712225698017,1551,HTTP Request-0,302,Found,Thread Group(10000 ) 1-12,text,true,,933,154,963,963,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,1537,0,111
1712225699568,17123,HTTP Request-1,200,OK,Thread Group(10000 ) 1-12,text,true,,4028,149,963,963,http://localhost/orangehrm-5.6/web/index.php/auth/login,17121,0,2
1712225698014,18765,HTTP Request,200,OK,Thread Group(10000 ) 1-146,text,true,,4965,303,962,962,http://localhost/orangehrm-5.6/web/index.php/auth/login,1662,0,113
1712225698014,1664,HTTP Request-0,302,Found,Thread Group(10000 ) 1-146,text,true,,933,154,962,962,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,1662,0,113
1712225699678,17101,HTTP Request-1,200,OK,Thread Group(10000 ) 1-146,text,true,,4032,149,962,962,http://localhost/orangehrm-5.6/web/index.php/auth/login,17099,0,1
1712225698017,18840,HTTP Request,200,OK,Thread Group(10000 ) 1-49,text,true,,4974,303,961,961,http://localhost/orangehrm-5.6/web/index.php/auth/login,1628,0,110
1712225698015,18842,HTTP Request,200,OK,Thread Group(10000 ) 1-124,text,true,,4959,303,961,961,http://localhost/orangehrm-5.6/web/index.php/auth/login,1567,0,113
1712225698017,1630,HTTP Request-0,302,Found,Thread Group(10000 ) 1-49,text,true,,933,154,961,961,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,1628,0,110
1712225698015,1569,HTTP Request-0,302,Found,Thread Group(10000 ) 1-124,text,true,,933,154,961,961,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,1567,0,113
1712225699648,17209,HTTP Request-1,200,OK,Thread Group(10000 ) 1-49,text,true,,4041,149,961,961,http://localhost/orangehrm-5.6/web/index.php/auth/login,17191,0,1
1712225699585,17272,HTTP Request-1,200,OK,Thread Group(10000 ) 1-124,text,true,,4026,149,961,961,http://localhost/orangehrm-5.6/web/index.php/auth/login,17249,0,1
1712225698090,18793,HTTP Request,200,OK,Thread Group(10000 ) 1-295,text,true,,4962,303,959,959,http://localhost/orangehrm-5.6/web/index.php/auth/login,1446,0,38
1712225698090,1448,HTTP Request-0,302,Found,Thread Group(10000 ) 1-295,text,true,,933,154,959,959,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,1446,0,38
1712225699539,17344,HTTP Request-1,200,OK,Thread Group(10000 ) 1-295,text,true,,4029,149,959,959,http://localhost/orangehrm-5.6/web/index.php/auth/login,17341,0,1
1712225698017,18926,HTTP Request,200,OK,Thread Group(10000 ) 1-40,text,true,,4964,303,958,958,http://localhost/orangehrm-5.6/web/index.php/auth/login,1690,0,110
1712225698017,1692,HTTP Request-0,302,Found,Thread Group(10000 ) 1-40,text,true,,933,154,958,958,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,1690,0,110
1712225699709,17234,HTTP Request-1,200,OK,Thread Group(10000 ) 1-40,text,true,,4031,149,958,958,http://localhost/orangehrm-5.6/web/index.php/auth/login,17232,0,2
1712225698013,19047,HTTP Request,200,OK,Thread Group(10000 ) 1-95,text,true,,4981,303,957,957,http://localhost/orangehrm-5.6/web/index.php/auth/login,1694,0,115
1712225698013,1696,HTTP Request-0,302,Found,Thread Group(10000 ) 1-95,text,true,,933,154,957,957,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,1694,0,115
1712225699709,17351,HTTP Request-1,200,OK,Thread Group(10000 ) 1-95,text,true,,4048,149,957,957,http://localhost/orangehrm-5.6/web/index.php/auth/login,17349,0,2
1712225698016,19045,HTTP Request,200,OK,Thread Group(10000 ) 1-42,text,true,,4972,303,957,957,http://localhost/orangehrm-5.6/web/index.php/auth/login,1671,0,113
1712225698016,1673,HTTP Request-0,302,Found,Thread Group(10000 ) 1-42,text,true,,933,154,957,957,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,1671,0,113
1712225699690,17371,HTTP Request-1,200,OK,Thread Group(10000 ) 1-42,text,true,,4039,149,957,957,http://localhost/orangehrm-5.6/web/index.php/auth/login,17369,0,1
1712225698015,19226,HTTP Request,200,OK,Thread Group(10000 ) 1-22,text,true,,4958,303,955,955,http://localhost/orangehrm-5.6/web/index.php/auth/login,1764,0,114
1712225698015,1765,HTTP Request-0,302,Found,Thread Group(10000 ) 1-22,text,true,,933,154,955,955,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,1764,0,114
1712225699780,17461,HTTP Request-1,200,OK,Thread Group(10000 ) 1-22,text,true,,4025,149,955,955,http://localhost/orangehrm-5.6/web/index.php/auth/login,17458,0,2
1712225698014,19251,HTTP Request,200,OK,Thread Group(10000 ) 1-66,text,true,,4961,303,954,954,http://localhost/orangehrm-5.6/web/index.php/auth/login,1746,0,115
1712225698014,1749,HTTP Request-0,302,Found,Thread Group(10000 ) 1-66,text,true,,933,154,954,954,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,1746,0,115
1712225699763,17502,HTTP Request-1,200,OK,Thread Group(10000 ) 1-66,text,true,,4028,149,954,954,http://localhost/orangehrm-5.6/web/index.php/auth/login,17499,0,1
1712225698014,19300,HTTP Request,200,OK,Thread Group(10000 ) 1-181,text,true,,4971,303,953,953,http://localhost/orangehrm-5.6/web/index.php/auth/login,1768,0,114
1712225698016,19299,HTTP Request,200,OK,Thread Group(10000 ) 1-1,text,true,,4959,303,953,953,http://localhost/orangehrm-5.6/web/index.php/auth/login,1738,0,112
1712225698014,1770,HTTP Request-0,302,Found,Thread Group(10000 ) 1-181,text,true,,933,154,953,953,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,1768,0,114
1712225699785,17529,HTTP Request-1,200,OK,Thread Group(10000 ) 1-181,text,true,,4038,149,953,953,http://localhost/orangehrm-5.6/web/index.php/auth/login,17511,0,2
1712225698016,1741,HTTP Request-0,302,Found,Thread Group(10000 ) 1-1,text,true,,933,154,953,953,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,1738,0,112
1712225699757,17558,HTTP Request-1,200,OK,Thread Group(10000 ) 1-1,text,true,,4026,149,953,953,http://localhost/orangehrm-5.6/web/index.php/auth/login,17547,0,2
1712225698015,19300,HTTP Request,200,OK,Thread Group(10000 ) 1-80,text,true,,4984,303,953,953,http://localhost/orangehrm-5.6/web/index.php/auth/login,1778,0,114
1712225698015,1780,HTTP Request-0,302,Found,Thread Group(10000 ) 1-80,text,true,,933,154,953,953,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,1778,0,114
1712225699795,17520,HTTP Request-1,200,OK,Thread Group(10000 ) 1-80,text,true,,4051,149,953,953,http://localhost/orangehrm-5.6/web/index.php/auth/login,17501,0,2
1712225698087,19277,HTTP Request,200,OK,Thread Group(10000 ) 1-291,text,true,,4977,303,950,950,http://localhost/orangehrm-5.6/web/index.php/auth/login,1724,0,42
1712225698087,1727,HTTP Request-0,302,Found,Thread Group(10000 ) 1-291,text,true,,933,154,950,950,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,1724,0,42
1712225699814,17550,HTTP Request-1,200,OK,Thread Group(10000 ) 1-291,text,true,,4044,149,950,950,http://localhost/orangehrm-5.6/web/index.php/auth/login,17550,0,2
1712225698014,19356,HTTP Request,200,OK,Thread Group(10000 ) 1-207,text,true,,4987,303,949,949,http://localhost/orangehrm-5.6/web/index.php/auth/login,1767,0,115
1712225698014,1767,HTTP Request-0,302,Found,Thread Group(10000 ) 1-207,text,true,,933,154,949,949,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,1767,0,115
1712225699781,17589,HTTP Request-1,200,OK,Thread Group(10000 ) 1-207,text,true,,4054,149,949,949,http://localhost/orangehrm-5.6/web/index.php/auth/login,17588,0,2
1712225698014,19491,HTTP Request,200,OK,Thread Group(10000 ) 1-46,text,true,,4972,303,948,948,http://localhost/orangehrm-5.6/web/index.php/auth/login,1803,0,115
1712225698014,1816,HTTP Request-0,302,Found,Thread Group(10000 ) 1-46,text,true,,933,154,948,948,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,1803,0,115
1712225699830,17675,HTTP Request-1,200,OK,Thread Group(10000 ) 1-46,text,true,,4039,149,948,948,http://localhost/orangehrm-5.6/web/index.php/auth/login,17672,0,2
1712225698014,19543,HTTP Request,200,OK,Thread Group(10000 ) 1-137,text,true,,4967,303,947,947,http://localhost/orangehrm-5.6/web/index.php/auth/login,1788,0,114
